dis_no,seq,start,end,years,decade,decade_year,category,subcategory,type,subtype,event_name,country,iso,latitude,longitude,region,continent,deaths,affected,deaths_affected,random_x,random_y
2010-0343-PER,1872,2010,2011,1,12,0,Meteorological,Extreme_Temperature,Extreme Temperature,Cold Wave,,Peru,PER,-9.189967,-75.015152,South America,Americas,409,57600,58009,0.51969792,0.079170384
2010-0615-POL,1874,2010,2011,1,12,0,Meteorological,Extreme_Temperature,Extreme Temperature,Cold Wave,,Poland,POL,51.919438,19.145136,Eastern Europe,Europe,200,,200,0.205506341,0.472920609
2010-0372-RUS,1875,2010,2010,0,12,0,Meteorological,Extreme_Temperature,Extreme Temperature,Heat Wave,,Russian Federation,RUS,61.52401,105.318756,Eastern Europe,Europe,55736,,55736,0.48706248,0.3887912
2010-0552-THA,1878,2010,2010,0,12,0,Hydrological,Flood,Flood,Riverine Flood,,Thailand,THA,15.870032,100.992541,South-Eastern Asia,Asia,258,8970653,8970911,0.750601691,0.062095401
2010-0084-UGA,1879,2010,2010,0,12,0,Hydrological,Landslide,Landslide,Landslide,,Uganda,UGA,1.373333,32.290275,Eastern Africa,Africa,388,12795,13183,0.827765549,0.419687129
2011-0299-CMR,1832,2011,2011,0,12,1,Biological,Epidemic,Epidemic,Bacterial Disease,Cholera,Cameroon,CMR,7.369722,12.354722,Middle Africa,Africa,639,16706,17345,0.496678132,0.536225762
2011-0315-NGA,1890,2011,2011,0,12,1,Biological,Epidemic,Epidemic,Bacterial Disease,Cholera,Nigeria,NGA,9.081999,8.675277,Western Africa,Africa,694,21382,22076,0.410230931,0.986090015
2011-0333-TCD,1894,2011,2011,0,12,1,Biological,Epidemic,Epidemic,Bacterial Disease,Cholera,Chad,TCD,15.454166,18.732207,Middle Africa,Africa,433,16038,16471,0.233228222,0.592713085
2011-0290-COD,1902,2011,2012,1,12,1,Biological,Epidemic,Epidemic,Bacterial Disease,Cholera,Congo (Dem. Rep.),COD,-4.038333,21.758664,Middle Africa,Africa,603,22233,22836,0.531636707,0.791634817
2011-0519-PHL,1926,2011,2011,0,12,1,Meteorological,Storm,Storm,Tropical Cyclone,Tropical Storm Washi (Sendong),Philippines,PHL,12.879721,121.774017,South-Eastern Asia,Asia,1439,1150300,1151739,0.269772103,0.214705204
2011-0014-BRA,1826,2011,2011,0,12,1,Hydrological,Flood,Flood,Riverine Flood,,Brazil,BRA,-14.235004,-51.92528,South America,Americas,900,45000,45900,0.494990678,0.978766973
2011-0227-CHN,1827,2011,2011,0,12,1,Hydrological,Flood,Flood,Riverine Flood,,China,CHN,35.86166,104.195397,Eastern Asia,Asia,467,67900000,67900467,0.700835503,0.036835752
2011-0082-JPN,1880,2011,2011,0,12,1,Geophysical,Earthquake,Earthquake,Tsunami,,Japan,JPN,36.204824,138.252924,Eastern Asia,Asia,19846,368820,388666,0.332314283,0.320804487
2011-0326-THA,1883,2011,2012,1,12,1,Hydrological,Flood,Flood,Riverine Flood,,Thailand,THA,15.870032,100.992541,South-Eastern Asia,Asia,813,9500000,9500813,0.651420385,0.236328204
2011-0145-USA,1884,2011,2011,0,12,1,Meteorological,Storm,Storm,Convective Storm,,United States,USA,37.09024,-95.712891,Northern America,Americas,354,17200,17554,0.847026016,0.867392011
2011-0371-IND,1885,2011,2011,0,12,1,Hydrological,Flood,Flood,Riverine Flood,,India,IND,20.593684,78.96288,Southern Asia,Asia,239,3443989,3444228,0.254155718,0.803787942
2011-0424-IND,1886,2011,2011,0,12,1,Hydrological,Flood,Flood,Riverine Flood,,India,IND,20.593684,78.96288,Southern Asia,Asia,204,5549080,5549284,0.434573906,0.457966191
2011-0364-KHM,1887,2011,2011,0,12,1,Hydrological,Flood,Flood,Riverine Flood,,Cambodia,KHM,12.565679,104.990963,South-Eastern Asia,Asia,247,1640023,1640270,0.218474745,0.998519009
2011-0347-PAK,1892,2011,2011,0,12,1,Hydrological,Flood,Flood,Riverine Flood,,Pakistan,PAK,30.375321,69.345116,Southern Asia,Asia,509,5400755,5401264,0.120275478,0.544216072
2011-0397-TUR,1896,2011,2011,0,12,1,Geophysical,Earthquake,Earthquake,Ground Movement,,Turkey,TUR,38.963745,35.243322,Western Asia,Asia,604,32938,33542,0.107359897,0.399088776
2012-0295-SLE,1939,2012,2013,1,12,2,Biological,Epidemic,Epidemic,Bacterial Disease,Cholera,Sierra Leone,SLE,8.460555,-11.779889,Western Africa,Africa,300,23009,23309,0.107676827,0.36629584
2012-0357-COD,1943,2012,2012,0,12,2,Biological,Epidemic,Epidemic,Bacterial Disease,Cholera,Congo (Dem. Rep.),COD,-4.038333,21.758664,Middle Africa,Africa,512,22792,23304,0.029712466,0.777502783
2012-0500-PHL,1934,2012,2012,0,12,2,Meteorological,Storm,Storm,Tropical Cyclone,Typhoon Bopha,Philippines,PHL,12.879721,121.774017,South-Eastern Asia,Asia,1901,6246664,6248565,0.926157746,0.658631016
2012-0538-IND,1912,2012,2013,1,12,2,Meteorological,Extreme_Temperature,Extreme Temperature,Cold Wave,,India,IND,20.593684,78.96288,Southern Asia,Asia,249,,249,0.899924594,0.44585466
2012-0275-IRN,1913,2012,2012,0,12,2,Geophysical,Earthquake,Earthquake,Ground Movement,,Iran,IRN,32.427908,53.688046,Southern Asia,Asia,306,61546,61852,0.421150639,0.99535141
2012-0366-NGA,1929,2012,2012,0,12,2,Hydrological,Flood,Flood,Riverine Flood,,Nigeria,NGA,9.081999,8.675277,Western Africa,Africa,363,7000867,7001230,0.123113225,0.992911491
2012-0363-PAK,1930,2012,2012,0,12,2,Hydrological,Flood,Flood,Riverine Flood,,Pakistan,PAK,30.375321,69.345116,Southern Asia,Asia,480,5049364,5049844,0.299313741,0.302867563
2012-0256-PER,1932,2012,2012,0,12,2,Meteorological,Extreme_Temperature,Extreme Temperature,Cold Wave,,Peru,PER,-9.189967,-75.015152,South America,Americas,252,30113,30365,0.987580462,0.144225742
2013-0433-PHL,1947,2013,2013,0,12,3,Meteorological,Storm,Storm,Tropical Cyclone,Typhoon Haiyan (Yolanda),Philippines,PHL,12.879721,121.774017,South-Eastern Asia,Asia,7354,16106870,16114224,0.839062699,0.919674783
2013-0192-IND,1915,2013,2013,0,12,3,Hydrological,Flood,Flood,Riverine Flood,,India,IND,20.593684,78.96288,Southern Asia,Asia,6054,504473,510527,0.056157023,0.105858018
2013-0259-CHN,1917,2013,2013,0,12,3,Hydrological,Flood,Flood,Riverine Flood,,China,CHN,35.86166,104.195397,Eastern Asia,Asia,233,3500000,3500233,0.176526026,0.394512528
2013-0549-GBR,1918,2013,2013,0,12,3,Meteorological,Extreme_Temperature,Extreme Temperature,Heat Wave,,United Kingdom,GBR,55.378051,-3.435973,Northern Europe,Europe,760,,760,0.791521487,0.34444885
2013-0208-IND,1920,2013,2013,0,12,3,Meteorological,Extreme_Temperature,Extreme Temperature,Heat Wave,,India,IND,20.593684,78.96288,Southern Asia,Asia,557,,557,0.334582202,0.826358354
2013-0316-JPN,1921,2013,2013,0,12,3,Meteorological,Extreme_Temperature,Extreme Temperature,Heat Wave,,Japan,JPN,36.204824,138.252924,Eastern Asia,Asia,338,54000,54338,0.434994083,0.825909923
2013-0380-KHM,1922,2013,2013,0,12,3,Hydrological,Flood,Flood,Riverine Flood,,Cambodia,KHM,12.565679,104.990963,South-Eastern Asia,Asia,200,1500000,1500200,0.009455193,0.685734008
2013-0381-PAK,1951,2013,2013,0,12,3,Geophysical,Earthquake,Earthquake,Ground Movement,,Pakistan,PAK,30.375321,69.345116,Southern Asia,Asia,399,185749,186148,0.024796389,0.740957541
2013-0276-PAK,1952,2013,2013,0,12,3,Hydrological,Flood,Flood,Riverine Flood,,Pakistan,PAK,30.375321,69.345116,Southern Asia,Asia,234,1497725,1497959,0.979646618,0.190923753
2013-0395-PHL,1953,2013,2013,0,12,3,Geophysical,Earthquake,Earthquake,Ground Movement,,Philippines,PHL,12.879721,121.774017,South-Eastern Asia,Asia,230,3222224,3222454,0.773587139,0.944109089
2014-0282-GHA,1967,2014,2015,1,12,4,Biological,Epidemic,Epidemic,Bacterial Disease,Cholera,Ghana,GHA,7.946527,-1.023194,Western Africa,Africa,249,56469,56718,0.445393118,0.019084248
2014-0439-NGA,1972,2014,2014,0,12,4,Biological,Epidemic,Epidemic,Bacterial Disease,Cholera,Nigeria,NGA,9.081999,8.675277,Western Africa,Africa,755,35996,36751,0.707472781,0.216516599
2014-0090-GIN,1925,2014,2015,1,12,4,Biological,Epidemic,Epidemic,Viral Disease,Ebola,Guinea,GIN,9.945587,-9.696645,Western Africa,Africa,2544,3814,6358,0.934218877,0.284549141
2014-0090-LBR,1955,2014,2016,2,12,4,Biological,Epidemic,Epidemic,Viral Disease,Ebola,Liberia,LBR,6.428055,-9.429499,Western Africa,Africa,4810,10682,15492,0.618281434,0.640108442
2014-0090-SLE,1956,2014,2015,1,12,4,Biological,Epidemic,Epidemic,Viral Disease,Ebola,Sierra Leone,SLE,8.460555,-11.779889,Western Africa,Africa,3956,14124,18080,0.551580996,0.915520462
2014-0134-AFG,1923,2014,2014,0,12,4,Hydrological,Flood,Flood,Flash Flood,,Afghanistan,AFG,33.93911,67.709953,Southern Asia,Asia,431,140100,140531,0.801100895,0.839274734
2014-0272-NPL,1963,2014,2014,0,12,4,Hydrological,Flood,Flood,Flood,,Nepal,NPL,28.394857,84.124008,Southern Asia,Asia,294,184894,185188,0.379769955,0.555986043
2014-0281-CHN,1964,2014,2014,0,12,4,Geophysical,Earthquake,Earthquake,Ground Movement,,China,CHN,35.86166,104.195397,Eastern Asia,Asia,731,1120513,1121244,0.214396461,0.317109487
2014-0343-IND,1965,2014,2014,0,12,4,Hydrological,Flood,Flood,Riverine Flood,,India,IND,20.593684,78.96288,Southern Asia,Asia,298,275000,275298,0.778530644,0.663664622
2014-0343-PAK,1974,2014,2014,0,12,4,Hydrological,Flood,Flood,Riverine Flood,,Pakistan,PAK,30.375321,69.345116,Southern Asia,Asia,255,2530673,2530928,0.590940054,0.921982563
2014-0547-PER,2030,2014,2014,0,12,4,Meteorological,Extreme_Temperature,Extreme Temperature,Cold Wave,,Peru,PER,-9.189967,-75.015152,South America,Americas,505,109257,109762,0.987495098,0.340159877
2015-0540-TZA,2032,2015,2018,3,12,5,Biological,Epidemic,Epidemic,Bacterial Disease,Cholera,Tanzania,TZA,-6.369028,34.888822,Eastern Africa,Africa,542,32879,33421,0.65497048,0.18792683
2015-0579-AGO,1959,2015,2016,1,12,5,Biological,Epidemic,Epidemic,Viral Disease,Yellow Fever,Angola,AGO,-11.202692,17.873887,Middle Africa,Africa,384,4599,4983,0.053842917,0.526154507
2015-0054-AFG,1957,2015,2015,0,12,5,Hydrological,Landslide,Landslide,Avalanche,,Afghanistan,AFG,33.93911,67.709953,Southern Asia,Asia,254,32985,33239,0.213254051,0.663267705
2015-0410-BEL,1960,2015,2015,0,12,5,Meteorological,Extreme_Temperature,Extreme Temperature,Heat Wave,,Belgium,BEL,50.503887,4.469936,Western Europe,Europe,410,,410,0.433885592,0.414027333
2015-0011-MWI,1975,2015,2015,0,12,5,Hydrological,Flood,Flood,Riverine Flood,,Malawi,MWI,-13.254308,34.301525,Eastern Africa,Africa,278,638645,638923,0.362604689,0.133662043
2015-0317-IND,1977,2015,2015,0,12,5,Hydrological,Flood,Flood,Riverine Flood,,India,IND,20.593684,78.96288,Southern Asia,Asia,293,13709887,13710180,0.21791492,0.486512569
2015-0144-NPL,1979,2015,2015,0,12,5,Geophysical,Earthquake,Earthquake,Ground Movement,,Nepal,NPL,28.394857,84.124008,Southern Asia,Asia,8831,5639722,5648553,0.920113789,0.02589928
2015-0410-FRA,1983,2015,2015,0,12,5,Meteorological,Extreme_Temperature,Extreme Temperature,Heat Wave,,France,FRA,46.227638,2.213749,Western Europe,Europe,3275,,3275,0.063884758,0.915554609
2015-0444-GTM,1984,2015,2015,0,12,5,Hydrological,Landslide,Landslide,Landslide,,Guatemala,GTM,15.783471,-90.230759,Central America,Americas,350,1112,1462,0.602569144,0.466349222
2015-0189-IND,1986,2015,2015,0,12,5,Meteorological,Extreme_Temperature,Extreme Temperature,Heat Wave,,India,IND,20.593684,78.96288,Southern Asia,Asia,2248,,2248,0.375496724,0.274672845
2015-0504-IND,1987,2015,2015,0,12,5,Hydrological,Flood,Flood,Flood,,India,IND,20.593684,78.96288,Southern Asia,Asia,325,1801000,1801325,0.439968902,0.405484357
2015-0476-PAK,1990,2015,2015,0,12,5,Geophysical,Earthquake,Earthquake,Ground Movement,,Pakistan,PAK,30.375321,69.345116,Southern Asia,Asia,280,502590,502870,0.244620465,0.501709899
2015-0232-PAK,1991,2015,2015,0,12,5,Meteorological,Extreme_Temperature,Extreme Temperature,Heat Wave,,Pakistan,PAK,30.375321,69.345116,Southern Asia,Asia,1229,80000,81229,0.456252865,0.558523199
2015-0291-PAK,1992,2015,2015,0,12,5,Hydrological,Flood,Flood,Flood,,Pakistan,PAK,30.375321,69.345116,Southern Asia,Asia,238,1572423,1572661,0.385075171,0.419298666
2016-0548-SOM,2072,2016,2016,0,12,6,Biological,Epidemic,Epidemic,Bacterial Disease,Diarrhoea/Cholera,Somalia,SOM,5.152149,46.199616,Eastern Africa,Africa,497,14165,14662,0.291693511,0.816483023
2016-0355-HTI,2000,2016,2016,0,12,6,Meteorological,Storm,Storm,Tropical Cyclone,Hurricane Matthew,Haiti,HTI,18.971187,-72.285215,Caribbean,Americas,546,2100439,2100985,0.509127239,0.868807536
2016-0547-NGA,2070,2016,2017,1,12,6,Biological,Epidemic,Epidemic,Viral Disease,Meningitis,Nigeria,NGA,9.081999,8.675277,Western Africa,Africa,1166,14518,15684,0.809085564,0.587320292
2016-0518-BRA,2036,2016,2017,1,12,6,Biological,Epidemic,Epidemic,Viral Disease,Yellow Fever,Brazil,BRA,-14.235004,-51.92528,South America,Americas,261,777,1038,0.837485424,0.438664754
2016-0117-ECU,1993,2016,2016,0,12,6,Geophysical,Earthquake,Earthquake,Ground Movement,,Ecuador,ECU,-1.831239,-78.183406,South America,Americas,672,389364,390036,0.850775322,0.522508533
2016-0241-CHN,1994,2016,2016,0,12,6,Hydrological,Flood,Flood,Flood,,China,CHN,35.86166,104.195397,Eastern Asia,Asia,289,60000000,60000289,0.24666428,0.449693587
2016-0153-LKA,1996,2016,2016,0,12,6,Hydrological,Flood,Flood,Flood,,Sri Lanka,LKA,7.873054,80.771797,Southern Asia,Asia,203,301602,301805,0.353110924,0.685412808
2016-0257-CHN,1999,2016,2016,0,12,6,Hydrological,Flood,Flood,Flood,,China,CHN,35.86166,104.195397,Eastern Asia,Asia,289,375000,375289,0.871365061,0.860121528
2016-0133-IND,2002,2016,2016,0,12,6,Meteorological,Extreme_Temperature,Extreme Temperature,Heat Wave,,India,IND,20.593684,78.96288,Southern Asia,Asia,300,,300,0.837377868,0.752987742
2016-0271-IND,2003,2016,2016,0,12,6,Hydrological,Flood,Flood,Flood,,India,IND,20.593684,78.96288,Southern Asia,Asia,254,1600000,1600254,0.023034321,0.564304736
2016-0313-ITA,2005,2016,2016,0,12,6,Geophysical,Earthquake,Earthquake,Ground Movement,,Italy,ITA,41.87194,12.56738,Southern Europe,Europe,296,4854,5150,0.360585093,0.004896512
2016-0321-PRK,2034,2016,2016,0,12,6,Hydrological,Flood,Flood,Riverine Flood,,North Korea,PRK,40.339852,127.510093,Eastern Asia,Asia,538,667715,668253,0.832043732,0.979387383
2017-0379-SDN,2087,2017,2017,0,12,7,Biological,Epidemic,Epidemic,Bacterial Disease,Acute Watery Diarrheal Syndrome,Sudan,SDN,12.862807,30.217636,Northern Africa,Africa,657,30762,31419,0.753484882,0.363694237
2017-0093-SOM,2088,2017,2017,0,12,7,Biological,Epidemic,Epidemic,Bacterial Disease,Cholera,Somalia,SOM,5.152149,46.199616,Eastern Africa,Africa,302,13126,13428,0.627829144,0.158541003
2017-0508-IND,2079,2017,2017,0,12,7,Meteorological,Storm,Storm,Tropical Cyclone,Cyclone 'Ockhi',India,IND,20.593684,78.96288,Southern Asia,Asia,884,60000,60884,0.863158503,0.238914091
2017-0307-LKA,2085,2017,2017,0,12,7,Biological,Epidemic,Epidemic,Viral Disease,Dengue,Sri Lanka,LKA,7.873054,80.771797,Southern Asia,Asia,320,155715,156035,0.053203552,0.328782258
2017-0411-MDG,2086,2017,2017,0,12,7,Biological,Epidemic,Epidemic,Viral Disease,Plague,Madagascar,MDG,-18.766947,46.869107,Eastern Africa,Africa,207,2384,2591,0.188846735,0.740720024
2017-0091-ZWE,2139,2017,2017,0,12,7,Meteorological,Storm,Storm,Tropical Cyclone,Tropical Depression 'Ex-Dineo',Zimbabwe,ZWE,-19.015438,29.154857,Eastern Africa,Africa,251,113023,113274,0.891201568,0.538305854
2017-0090-COL,2040,2017,2017,0,12,7,Hydrological,Landslide,Landslide,Mudslide,,Colombia,COL,4.570868,-74.297333,South America,Americas,329,45360,45689,0.965473647,0.020363664
2017-0387-MEX,2073,2017,2017,0,12,7,Geophysical,Earthquake,Earthquake,Ground Movement,,Mexico,MEX,23.634501,-102.552784,Central America,Americas,369,256000,256369,0.264014465,0.468363431
2017-0153-LKA,2074,2017,2017,0,12,7,Hydrological,Flood,Flood,Flood,,Sri Lanka,LKA,7.873054,80.771797,Southern Asia,Asia,293,879932,880225,0.148928383,0.817735382
2017-0343-SLE,2078,2017,2017,0,12,7,Hydrological,Landslide,Landslide,Mudslide,,Sierra Leone,SLE,8.460555,-11.779889,Western Africa,Africa,1102,11916,13018,0.913871461,0.853688843
2017-0144-IND,2080,2017,2017,0,12,7,Meteorological,Extreme_Temperature,Extreme Temperature,Heat Wave,,India,IND,20.593684,78.96288,Southern Asia,Asia,264,,264,0.911140371,0.441564586
2017-0294-IND,2081,2017,2017,0,12,7,Hydrological,Flood,Flood,Flood,,India,IND,20.593684,78.96288,Southern Asia,Asia,284,520000,520284,0.497978484,0.234670458
2017-0342-IND,2082,2017,2017,0,12,7,Hydrological,Flood,Flood,Flood,,India,IND,20.593684,78.96288,Southern Asia,Asia,514,17200000,17200514,0.69380771,0.466985433
2017-0446-IRN,2084,2017,2017,0,12,7,Geophysical,Earthquake,Earthquake,Ground Movement,,Iran,IRN,32.427908,53.688046,Southern Asia,Asia,444,209000,209444,0.352812697,0.685097562
2018-0458-IDN,2095,2018,2018,0,12,8,Geophysical,Volcanic_Activity,Volcanic Activity,Volcanic Activity,Anak Krakatoa,Indonesia,IDN,-0.789275,113.921327,South-Eastern Asia,Asia,453,47778,48231,0.800254578,0.587468035
2018-0489-PHL,2105,2018,2019,1,12,8,Biological,Epidemic,Epidemic,Viral Disease,Dengue,Philippines,PHL,12.879721,121.774017,South-Eastern Asia,Asia,317,57564,57881,0.373687702,0.579305023
2018-0363-COD,2143,2018,2019,1,12,8,Biological,Epidemic,Epidemic,Viral Disease,Ebola,Congo (Dem. Rep.),COD,-4.038333,21.758664,Middle Africa,Africa,2277,3457,5734,0.863388604,0.70769029
2018-0486-PHL,2104,2018,2018,0,12,8,Biological,Epidemic,Epidemic,Viral Disease,Measles,Philippines,PHL,12.879721,121.774017,South-Eastern Asia,Asia,202,21812,22014,0.211851207,0.780780617
2018-0168-GTM,2097,2018,2018,0,12,8,Geophysical,Volcanic_Activity,Volcanic Activity,Pyroclastic Flow,Volcan De Fuego,Guatemala,GTM,15.783471,-90.230759,Central America,Americas,461,1714414,1714875,0.371332412,0.54167456
2018-0352-IDN,2090,2018,2018,0,12,8,Geophysical,Earthquake,Earthquake,Tsunami,,Indonesia,IDN,-0.789275,113.921327,South-Eastern Asia,Asia,4340,209025,213365,0.860100948,0.408104202
2018-0295-IND,2091,2018,2018,0,12,8,Hydrological,Flood,Flood,Flash Flood,,India,IND,20.593684,78.96288,Southern Asia,Asia,504,23220000,23220504,0.668408425,0.947228397
2018-0190-JPN,2092,2018,2018,0,12,8,Hydrological,Flood,Flood,Flood,,Japan,JPN,36.204824,138.252924,Eastern Asia,Asia,246,1500102,1500348,0.273074979,0.800998975
2018-0257-IDN,2094,2018,2018,0,12,8,Geophysical,Earthquake,Earthquake,Ground Movement,,Indonesia,IDN,-0.789275,113.921327,South-Eastern Asia,Asia,564,516927,517491,0.561251011,0.63347563
2019-0211-COG,2047,2019,2019,0,12,9,Biological,Epidemic,Epidemic,Bacterial Disease,Cholera,Congo (Rep.),COG,-0.228021,15.827659,Middle Africa,Africa,260,12000,12260,0.735652063,0.865663957
2019-0122-YEM,2146,2019,2019,0,12,9,Biological,Epidemic,Epidemic,Bacterial Disease,Cholera,Yemen,YEM,15.552727,48.516388,Western Asia,Asia,713,461542,462255,0.181124808,0.555121262
2019-0615-COD,2149,2019,2019,0,12,9,Biological,Epidemic,Epidemic,Bacterial Disease,Cholera,Congo (Dem. Rep.),COD,-4.038333,21.758664,Middle Africa,Africa,472,27000,27472,0.663829566,0.554288875
2019-0110-MOZ,2109,2019,2019,0,12,9,Meteorological,Storm,Storm,Tropical Cyclone,Cyclone 'Idai',Mozambique,MOZ,-18.665695,35.529562,Eastern Africa,Africa,603,1501500,1502103,0.046165763,0.105171581
2019-0110-ZWE,2145,2019,2019,0,12,9,Meteorological,Storm,Storm,Tropical Cyclone,Cyclone 'Idai',Zimbabwe,ZWE,-19.015438,29.154857,Eastern Africa,Africa,628,270186,270814,0.913853365,0.626927233
2019-0355-PHL,2119,2019,2019,0,12,9,Biological,Epidemic,Epidemic,Viral Disease,Dengue,Philippines,PHL,12.879721,121.774017,South-Eastern Asia,Asia,492,106630,107122,0.712511018,0.114366217
2019-0644-YEM,2148,2019,2019,0,12,9,Biological,Epidemic,Epidemic,Viral Disease,Dengue,Yemen,YEM,15.552727,48.516388,Western Asia,Asia,219,59486,59705,0.934102337,0.012739789
2019-0212-COG,2048,2019,2019,0,12,9,Biological,Epidemic,Epidemic,Viral Disease,Measles,Congo (Rep.),COG,-0.228021,15.827659,Middle Africa,Africa,3559,180000,183559,0.51173593,0.509225678
2019-0080-PHL,2118,2019,2019,0,12,9,Biological,Epidemic,Epidemic,Viral Disease,Measles,Philippines,PHL,12.879721,121.774017,South-Eastern Asia,Asia,333,22967,23300,0.99120693,0.324211593
2019-0614-COD,2150,2019,2019,0,12,9,Biological,Epidemic,Epidemic,Viral Disease,Measles,Congo (Dem. Rep.),COD,-4.038333,21.758664,Middle Africa,Africa,5400,250000,255400,0.370262973,0.285180595
2019-0412-BHS,2045,2019,2019,0,12,9,Meteorological,Storm,Storm,Tropical Cyclone,Tropical Cyclone 'Dorian',Bahamas,BHS,25.03428,-77.39628,Caribbean,Americas,370,15000,15370,0.212769493,0.949724904
2019-0366-BEL,2044,2019,2019,0,12,9,Meteorological,Extreme_Temperature,Extreme Temperature,Heat Wave,,Belgium,BEL,50.503887,4.469936,Western Europe,Europe,400,,400,0.494185501,0.934043392
2019-0209-CHN,2046,2019,2019,0,12,9,Hydrological,Flood,Flood,Flood,,China,CHN,35.86166,104.195397,Eastern Asia,Asia,300,4500000,4500300,0.849619706,0.350529344
2019-0331-IND,2107,2019,2019,0,12,9,Hydrological,Flood,Flood,Flood,,India,IND,20.593684,78.96288,Southern Asia,Asia,1900,3000000,3001900,0.282876197,0.53033771
2019-0296-FRA,2111,2019,2019,0,12,9,Meteorological,Extreme_Temperature,Extreme Temperature,Heat Wave,,France,FRA,46.227638,2.213749,Western Europe,Europe,567,,567,0.792643604,0.076535762
